index,iso_code,location,total_deaths,new_deaths,median_age,aged_70_older,date_formatted
474,AFG,Afghanistan,2557.0,8.0,18.6,1.337,2021-04-21
475,AFG,Afghanistan,2561.0,4.0,18.6,1.337,2021-04-22
476,AFG,Afghanistan,2565.0,4.0,18.6,1.337,2021-04-23
477,AFG,Afghanistan,2572.0,7.0,18.6,1.337,2021-04-24
478,AFG,Afghanistan,2582.0,10.0,18.6,1.337,2021-04-25
479,AFG,Afghanistan,2592.0,10.0,18.6,1.337,2021-04-26
480,AFG,Afghanistan,2598.0,6.0,18.6,1.337,2021-04-27
481,AFG,Afghanistan,2611.0,13.0,18.6,1.337,2021-04-28
482,AFG,Afghanistan,2618.0,7.0,18.6,1.337,2021-04-29
483,AFG,Afghanistan,2625.0,7.0,18.6,1.337,2021-04-30
484,AFG,Afghanistan,2631.0,6.0,18.6,1.337,2021-05-01
485,AFG,Afghanistan,2637.0,6.0,18.6,1.337,2021-05-02
486,AFG,Afghanistan,2642.0,5.0,18.6,1.337,2021-05-03
487,AFG,Afghanistan,2648.0,6.0,18.6,1.337,2021-05-04
488,AFG,Afghanistan,2654.0,6.0,18.6,1.337,2021-05-05
489,AFG,Afghanistan,2664.0,10.0,18.6,1.337,2021-05-06
490,AFG,Afghanistan,2673.0,9.0,18.6,1.337,2021-05-07
491,AFG,Afghanistan,2683.0,10.0,18.6,1.337,2021-05-08
492,AFG,Afghanistan,2686.0,3.0,18.6,1.337,2021-05-09
493,AFG,Afghanistan,2698.0,12.0,18.6,1.337,2021-05-10
494,AFG,Afghanistan,2710.0,12.0,18.6,1.337,2021-05-11
495,AFG,Afghanistan,2713.0,3.0,18.6,1.337,2021-05-12
496,AFG,Afghanistan,2721.0,8.0,18.6,1.337,2021-05-13
497,AFG,Afghanistan,2730.0,9.0,18.6,1.337,2021-05-14
498,AFG,Afghanistan,2733.0,3.0,18.6,1.337,2021-05-15
499,AFG,Afghanistan,2742.0,9.0,18.6,1.337,2021-05-16
500,AFG,Afghanistan,2745.0,3.0,18.6,1.337,2021-05-17
501,AFG,Afghanistan,2751.0,6.0,18.6,1.337,2021-05-18
502,AFG,Afghanistan,2762.0,11.0,18.6,1.337,2021-05-19
503,AFG,Afghanistan,2772.0,10.0,18.6,1.337,2021-05-20
504,AFG,Afghanistan,2782.0,10.0,18.6,1.337,2021-05-21
505,AFG,Afghanistan,2792.0,10.0,18.6,1.337,2021-05-22
506,AFG,Afghanistan,2802.0,10.0,18.6,1.337,2021-05-23
507,AFG,Afghanistan,2812.0,10.0,18.6,1.337,2021-05-24
508,AFG,Afghanistan,2836.0,24.0,18.6,1.337,2021-05-25
509,AFG,Afghanistan,2855.0,19.0,18.6,1.337,2021-05-26
510,AFG,Afghanistan,2869.0,14.0,18.6,1.337,2021-05-27
511,AFG,Afghanistan,2881.0,12.0,18.6,1.337,2021-05-28
512,AFG,Afghanistan,2899.0,18.0,18.6,1.337,2021-05-29
513,AFG,Afghanistan,2919.0,20.0,18.6,1.337,2021-05-30
514,AFG,Afghanistan,2944.0,25.0,18.6,1.337,2021-05-31
515,AFG,Afghanistan,2973.0,29.0,18.6,1.337,2021-06-01
516,AFG,Afghanistan,3007.0,34.0,18.6,1.337,2021-06-02
517,AFG,Afghanistan,3034.0,27.0,18.6,1.337,2021-06-03
518,AFG,Afghanistan,3068.0,34.0,18.6,1.337,2021-06-04
519,AFG,Afghanistan,3104.0,36.0,18.6,1.337,2021-06-05
520,AFG,Afghanistan,3145.0,41.0,18.6,1.337,2021-06-06
521,AFG,Afghanistan,3187.0,42.0,18.6,1.337,2021-06-07
522,AFG,Afghanistan,3251.0,64.0,18.6,1.337,2021-06-08
523,AFG,Afghanistan,3305.0,54.0,18.6,1.337,2021-06-09
524,AFG,Afghanistan,3356.0,51.0,18.6,1.337,2021-06-10
525,AFG,Afghanistan,3412.0,56.0,18.6,1.337,2021-06-11
526,AFG,Afghanistan,3449.0,37.0,18.6,1.337,2021-06-12
527,AFG,Afghanistan,3527.0,78.0,18.6,1.337,2021-06-13
528,AFG,Afghanistan,3612.0,85.0,18.6,1.337,2021-06-14
529,AFG,Afghanistan,3683.0,71.0,18.6,1.337,2021-06-15
530,AFG,Afghanistan,3683.0,0.0,18.6,1.337,2021-06-16
531,AFG,Afghanistan,3842.0,159.0,18.6,1.337,2021-06-17
532,AFG,Afghanistan,3934.0,92.0,18.6,1.337,2021-06-18
533,AFG,Afghanistan,4030.0,96.0,18.6,1.337,2021-06-19
534,AFG,Afghanistan,4122.0,92.0,18.6,1.337,2021-06-20
535,AFG,Afghanistan,4215.0,93.0,18.6,1.337,2021-06-21
536,AFG,Afghanistan,4293.0,78.0,18.6,1.337,2021-06-22
537,AFG,Afghanistan,4366.0,73.0,18.6,1.337,2021-06-23
538,AFG,Afghanistan,4452.0,86.0,18.6,1.337,2021-06-24
539,AFG,Afghanistan,4519.0,67.0,18.6,1.337,2021-06-25
540,AFG,Afghanistan,4594.0,75.0,18.6,1.337,2021-06-26
541,AFG,Afghanistan,4650.0,56.0,18.6,1.337,2021-06-27
542,AFG,Afghanistan,4730.0,80.0,18.6,1.337,2021-06-28
543,AFG,Afghanistan,4794.0,64.0,18.6,1.337,2021-06-29
544,AFG,Afghanistan,4871.0,77.0,18.6,1.337,2021-06-30
545,AFG,Afghanistan,4962.0,91.0,18.6,1.337,2021-07-01
546,AFG,Afghanistan,5048.0,86.0,18.6,1.337,2021-07-02
547,AFG,Afghanistan,5107.0,59.0,18.6,1.337,2021-07-03
548,AFG,Afghanistan,5199.0,92.0,18.6,1.337,2021-07-04
549,AFG,Afghanistan,5283.0,84.0,18.6,1.337,2021-07-05
550,AFG,Afghanistan,5360.0,77.0,18.6,1.337,2021-07-06
551,AFG,Afghanistan,5415.0,55.0,18.6,1.337,2021-07-07
552,AFG,Afghanistan,5477.0,62.0,18.6,1.337,2021-07-08
553,AFG,Afghanistan,5561.0,84.0,18.6,1.337,2021-07-09
554,AFG,Afghanistan,5638.0,77.0,18.6,1.337,2021-07-10
555,AFG,Afghanistan,5724.0,86.0,18.6,1.337,2021-07-11
556,AFG,Afghanistan,5791.0,67.0,18.6,1.337,2021-07-12
557,AFG,Afghanistan,5849.0,58.0,18.6,1.337,2021-07-13
558,AFG,Afghanistan,5923.0,74.0,18.6,1.337,2021-07-14
559,AFG,Afghanistan,5983.0,60.0,18.6,1.337,2021-07-15
560,AFG,Afghanistan,6072.0,89.0,18.6,1.337,2021-07-16
561,AFG,Afghanistan,6098.0,26.0,18.6,1.337,2021-07-17
562,AFG,Afghanistan,6147.0,49.0,18.6,1.337,2021-07-18
563,AFG,Afghanistan,6213.0,66.0,18.6,1.337,2021-07-19
564,AFG,Afghanistan,6266.0,53.0,18.6,1.337,2021-07-20
565,AFG,Afghanistan,6293.0,27.0,18.6,1.337,2021-07-21
566,AFG,Afghanistan,6325.0,32.0,18.6,1.337,2021-07-22
567,AFG,Afghanistan,6357.0,32.0,18.6,1.337,2021-07-23
568,AFG,Afghanistan,6393.0,36.0,18.6,1.337,2021-07-24
569,AFG,Afghanistan,6425.0,32.0,18.6,1.337,2021-07-25
570,AFG,Afghanistan,6477.0,52.0,18.6,1.337,2021-07-26
571,AFG,Afghanistan,6515.0,38.0,18.6,1.337,2021-07-27
572,AFG,Afghanistan,6577.0,62.0,18.6,1.337,2021-07-28
573,AFG,Afghanistan,6615.0,38.0,18.6,1.337,2021-07-29
574,AFG,Afghanistan,6677.0,62.0,18.6,1.337,2021-07-30
575,AFG,Afghanistan,6708.0,31.0,18.6,1.337,2021-07-31
576,AFG,Afghanistan,6737.0,29.0,18.6,1.337,2021-08-01
577,AFG,Afghanistan,6774.0,37.0,18.6,1.337,2021-08-02
578,AFG,Afghanistan,6804.0,30.0,18.6,1.337,2021-08-03
579,AFG,Afghanistan,6836.0,32.0,18.6,1.337,2021-08-04
580,AFG,Afghanistan,6864.0,28.0,18.6,1.337,2021-08-05
581,AFG,Afghanistan,6879.0,15.0,18.6,1.337,2021-08-06
582,AFG,Afghanistan,6897.0,18.0,18.6,1.337,2021-08-07
583,AFG,Afghanistan,6908.0,11.0,18.6,1.337,2021-08-08
584,AFG,Afghanistan,6936.0,28.0,18.6,1.337,2021-08-09
585,AFG,Afghanistan,6961.0,25.0,18.6,1.337,2021-08-10
586,AFG,Afghanistan,6978.0,17.0,18.6,1.337,2021-08-11
587,AFG,Afghanistan,6988.0,10.0,18.6,1.337,2021-08-12
588,AFG,Afghanistan,7000.0,12.0,18.6,1.337,2021-08-13
589,AFG,Afghanistan,7010.0,10.0,18.6,1.337,2021-08-14
590,AFG,Afghanistan,7021.0,11.0,18.6,1.337,2021-08-15
591,AFG,Afghanistan,7025.0,4.0,18.6,1.337,2021-08-16
592,AFG,Afghanistan,7031.0,6.0,18.6,1.337,2021-08-17
593,AFG,Afghanistan,7043.0,12.0,18.6,1.337,2021-08-18
594,AFG,Afghanistan,7047.0,4.0,18.6,1.337,2021-08-19
595,AFG,Afghanistan,7054.0,7.0,18.6,1.337,2021-08-20
596,AFG,Afghanistan,7065.0,11.0,18.6,1.337,2021-08-21
597,AFG,Afghanistan,7070.0,5.0,18.6,1.337,2021-08-22
598,AFG,Afghanistan,7076.0,6.0,18.6,1.337,2021-08-23
599,AFG,Afghanistan,7083.0,7.0,18.6,1.337,2021-08-24
600,AFG,Afghanistan,7090.0,7.0,18.6,1.337,2021-08-25
601,AFG,Afghanistan,7093.0,3.0,18.6,1.337,2021-08-26
602,AFG,Afghanistan,7101.0,8.0,18.6,1.337,2021-08-27
603,AFG,Afghanistan,7103.0,2.0,18.6,1.337,2021-08-28
604,AFG,Afghanistan,7109.0,6.0,18.6,1.337,2021-08-29
605,AFG,Afghanistan,7116.0,7.0,18.6,1.337,2021-08-30
606,AFG,Afghanistan,7118.0,2.0,18.6,1.337,2021-08-31
607,AFG,Afghanistan,7123.0,5.0,18.6,1.337,2021-09-01
608,AFG,Afghanistan,7127.0,4.0,18.6,1.337,2021-09-02
609,AFG,Afghanistan,7127.0,0.0,18.6,1.337,2021-09-03
610,AFG,Afghanistan,7128.0,1.0,18.6,1.337,2021-09-04
611,AFG,Afghanistan,7132.0,4.0,18.6,1.337,2021-09-05
612,AFG,Afghanistan,7141.0,9.0,18.6,1.337,2021-09-06
613,AFG,Afghanistan,7144.0,3.0,18.6,1.337,2021-09-07
614,AFG,Afghanistan,7151.0,7.0,18.6,1.337,2021-09-08
615,AFG,Afghanistan,7157.0,6.0,18.6,1.337,2021-09-09
616,AFG,Afghanistan,7164.0,7.0,18.6,1.337,2021-09-10
617,AFG,Afghanistan,7167.0,3.0,18.6,1.337,2021-09-11
618,AFG,Afghanistan,7167.0,0.0,18.6,1.337,2021-09-12
619,AFG,Afghanistan,7169.0,2.0,18.6,1.337,2021-09-13
620,AFG,Afghanistan,7171.0,2.0,18.6,1.337,2021-09-14
621,AFG,Afghanistan,7174.0,3.0,18.6,1.337,2021-09-15
622,AFG,Afghanistan,7183.0,9.0,18.6,1.337,2021-09-16
623,AFG,Afghanistan,7186.0,3.0,18.6,1.337,2021-09-17
624,AFG,Afghanistan,7195.0,9.0,18.6,1.337,2021-09-18
625,AFG,Afghanistan,7199.0,4.0,18.6,1.337,2021-09-19
626,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-20
627,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-21
628,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-22
629,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-23
630,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-24
631,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-25
632,AFG,Afghanistan,7199.0,0.0,18.6,1.337,2021-09-26
633,AFG,Afghanistan,7200.0,1.0,18.6,1.337,2021-09-27
634,AFG,Afghanistan,7201.0,1.0,18.6,1.337,2021-09-28
635,AFG,Afghanistan,7204.0,3.0,18.6,1.337,2021-09-29
636,AFG,Afghanistan,7204.0,0.0,18.6,1.337,2021-09-30
637,AFG,Afghanistan,7206.0,2.0,18.6,1.337,2021-10-01
638,AFG,Afghanistan,7209.0,3.0,18.6,1.337,2021-10-02
639,AFG,Afghanistan,7212.0,3.0,18.6,1.337,2021-10-03
640,AFG,Afghanistan,7212.0,0.0,18.6,1.337,2021-10-04
641,AFG,Afghanistan,7214.0,2.0,18.6,1.337,2021-10-05
642,AFG,Afghanistan,7216.0,2.0,18.6,1.337,2021-10-06
643,AFG,Afghanistan,7220.0,4.0,18.6,1.337,2021-10-07
644,AFG,Afghanistan,7221.0,1.0,18.6,1.337,2021-10-08
645,AFG,Afghanistan,7221.0,0.0,18.6,1.337,2021-10-09
646,AFG,Afghanistan,7221.0,0.0,18.6,1.337,2021-10-10
647,AFG,Afghanistan,7226.0,5.0,18.6,1.337,2021-10-11
648,AFG,Afghanistan,7228.0,2.0,18.6,1.337,2021-10-12
649,AFG,Afghanistan,7230.0,2.0,18.6,1.337,2021-10-13
650,AFG,Afghanistan,7234.0,4.0,18.6,1.337,2021-10-14
651,AFG,Afghanistan,7238.0,4.0,18.6,1.337,2021-10-15
652,AFG,Afghanistan,7238.0,0.0,18.6,1.337,2021-10-16
653,AFG,Afghanistan,7238.0,0.0,18.6,1.337,2021-10-17
654,AFG,Afghanistan,7243.0,5.0,18.6,1.337,2021-10-18
655,AFG,Afghanistan,7246.0,3.0,18.6,1.337,2021-10-19
656,AFG,Afghanistan,7247.0,1.0,18.6,1.337,2021-10-20
657,AFG,Afghanistan,7247.0,0.0,18.6,1.337,2021-10-21
658,AFG,Afghanistan,7249.0,2.0,18.6,1.337,2021-10-22
659,AFG,Afghanistan,7252.0,3.0,18.6,1.337,2021-10-23
660,AFG,Afghanistan,7253.0,1.0,18.6,1.337,2021-10-24
661,AFG,Afghanistan,7257.0,4.0,18.6,1.337,2021-10-25
662,AFG,Afghanistan,7260.0,3.0,18.6,1.337,2021-10-26
663,AFG,Afghanistan,7262.0,2.0,18.6,1.337,2021-10-27
664,AFG,Afghanistan,7266.0,4.0,18.6,1.337,2021-10-28
665,AFG,Afghanistan,7268.0,2.0,18.6,1.337,2021-10-29
666,AFG,Afghanistan,7269.0,1.0,18.6,1.337,2021-10-30
667,AFG,Afghanistan,7272.0,3.0,18.6,1.337,2021-10-31
668,AFG,Afghanistan,7280.0,8.0,18.6,1.337,2021-11-01
669,AFG,Afghanistan,7281.0,1.0,18.6,1.337,2021-11-02
670,AFG,Afghanistan,7281.0,0.0,18.6,1.337,2021-11-03
671,AFG,Afghanistan,7284.0,3.0,18.6,1.337,2021-11-04
672,AFG,Afghanistan,7284.0,0.0,18.6,1.337,2021-11-05
673,AFG,Afghanistan,7284.0,0.0,18.6,1.337,2021-11-06
674,AFG,Afghanistan,7284.0,0.0,18.6,1.337,2021-11-07
675,AFG,Afghanistan,7287.0,3.0,18.6,1.337,2021-11-08
676,AFG,Afghanistan,7288.0,1.0,18.6,1.337,2021-11-09
677,AFG,Afghanistan,7291.0,3.0,18.6,1.337,2021-11-10
678,AFG,Afghanistan,7291.0,0.0,18.6,1.337,2021-11-11
679,AFG,Afghanistan,7292.0,1.0,18.6,1.337,2021-11-12
680,AFG,Afghanistan,7292.0,0.0,18.6,1.337,2021-11-13
681,AFG,Afghanistan,7292.0,0.0,18.6,1.337,2021-11-14
682,AFG,Afghanistan,7293.0,1.0,18.6,1.337,2021-11-15
683,AFG,Afghanistan,7294.0,1.0,18.6,1.337,2021-11-16
684,AFG,Afghanistan,7295.0,1.0,18.6,1.337,2021-11-17
685,AFG,Afghanistan,7297.0,2.0,18.6,1.337,2021-11-18
686,AFG,Afghanistan,7299.0,2.0,18.6,1.337,2021-11-19
687,AFG,Afghanistan,7299.0,0.0,18.6,1.337,2021-11-20
688,AFG,Afghanistan,7301.0,2.0,18.6,1.337,2021-11-21
689,AFG,Afghanistan,7303.0,2.0,18.6,1.337,2021-11-22
690,AFG,Afghanistan,7303.0,0.0,18.6,1.337,2021-11-23
691,AFG,Afghanistan,7305.0,2.0,18.6,1.337,2021-11-24
692,AFG,Afghanistan,7306.0,1.0,18.6,1.337,2021-11-25
693,AFG,Afghanistan,7307.0,1.0,18.6,1.337,2021-11-26
694,AFG,Afghanistan,7307.0,0.0,18.6,1.337,2021-11-27
695,AFG,Afghanistan,7308.0,1.0,18.6,1.337,2021-11-28
696,AFG,Afghanistan,7308.0,0.0,18.6,1.337,2021-11-29
697,AFG,Afghanistan,7308.0,0.0,18.6,1.337,2021-11-30
698,AFG,Afghanistan,7308.0,0.0,18.6,1.337,2021-12-01
699,AFG,Afghanistan,7309.0,1.0,18.6,1.337,2021-12-02
700,AFG,Afghanistan,7310.0,1.0,18.6,1.337,2021-12-03
701,AFG,Afghanistan,7310.0,0.0,18.6,1.337,2021-12-04
702,AFG,Afghanistan,7312.0,2.0,18.6,1.337,2021-12-05
703,AFG,Afghanistan,7312.0,0.0,18.6,1.337,2021-12-06
704,AFG,Afghanistan,7316.0,4.0,18.6,1.337,2021-12-07
705,AFG,Afghanistan,7317.0,1.0,18.6,1.337,2021-12-08
706,AFG,Afghanistan,7319.0,2.0,18.6,1.337,2021-12-09
707,AFG,Afghanistan,7321.0,2.0,18.6,1.337,2021-12-10
708,AFG,Afghanistan,7324.0,3.0,18.6,1.337,2021-12-11
709,AFG,Afghanistan,7325.0,1.0,18.6,1.337,2021-12-12
710,AFG,Afghanistan,7328.0,3.0,18.6,1.337,2021-12-13
711,AFG,Afghanistan,7328.0,0.0,18.6,1.337,2021-12-14
712,AFG,Afghanistan,7329.0,1.0,18.6,1.337,2021-12-15
713,AFG,Afghanistan,7331.0,2.0,18.6,1.337,2021-12-16
714,AFG,Afghanistan,7332.0,1.0,18.6,1.337,2021-12-17
715,AFG,Afghanistan,7332.0,0.0,18.6,1.337,2021-12-18
716,AFG,Afghanistan,7333.0,1.0,18.6,1.337,2021-12-19
717,AFG,Afghanistan,7335.0,2.0,18.6,1.337,2021-12-20
718,AFG,Afghanistan,7335.0,0.0,18.6,1.337,2021-12-21
719,AFG,Afghanistan,7335.0,0.0,18.6,1.337,2021-12-22
720,AFG,Afghanistan,7341.0,6.0,18.6,1.337,2021-12-23
721,AFG,Afghanistan,7346.0,5.0,18.6,1.337,2021-12-24
722,AFG,Afghanistan,7348.0,2.0,18.6,1.337,2021-12-25
723,AFG,Afghanistan,7352.0,4.0,18.6,1.337,2021-12-26
724,AFG,Afghanistan,7354.0,2.0,18.6,1.337,2021-12-27
725,AFG,Afghanistan,7354.0,0.0,18.6,1.337,2021-12-28
726,AFG,Afghanistan,7355.0,1.0,18.6,1.337,2021-12-29
727,AFG,Afghanistan,7356.0,1.0,18.6,1.337,2021-12-30
728,AFG,Afghanistan,7356.0,0.0,18.6,1.337,2021-12-31
729,AFG,Afghanistan,7356.0,0.0,18.6,1.337,2022-01-01
730,AFG,Afghanistan,7356.0,0.0,18.6,1.337,2022-01-02
731,AFG,Afghanistan,7361.0,5.0,18.6,1.337,2022-01-03
732,AFG,Afghanistan,7364.0,3.0,18.6,1.337,2022-01-04
733,AFG,Afghanistan,7366.0,2.0,18.6,1.337,2022-01-05
734,AFG,Afghanistan,7367.0,1.0,18.6,1.337,2022-01-06
735,AFG,Afghanistan,7368.0,1.0,18.6,1.337,2022-01-07
736,AFG,Afghanistan,7368.0,0.0,18.6,1.337,2022-01-08
737,AFG,Afghanistan,7369.0,1.0,18.6,1.337,2022-01-09
738,AFG,Afghanistan,7373.0,4.0,18.6,1.337,2022-01-10
739,AFG,Afghanistan,7373.0,0.0,18.6,1.337,2022-01-11
740,AFG,Afghanistan,7374.0,1.0,18.6,1.337,2022-01-12
741,AFG,Afghanistan,7376.0,2.0,18.6,1.337,2022-01-13
742,AFG,Afghanistan,7376.0,0.0,18.6,1.337,2022-01-14
743,AFG,Afghanistan,7376.0,0.0,18.6,1.337,2022-01-15
744,AFG,Afghanistan,7378.0,2.0,18.6,1.337,2022-01-16
745,AFG,Afghanistan,7379.0,1.0,18.6,1.337,2022-01-17
746,AFG,Afghanistan,7381.0,2.0,18.6,1.337,2022-01-18
747,AFG,Afghanistan,7383.0,2.0,18.6,1.337,2022-01-19
748,AFG,Afghanistan,7386.0,3.0,18.6,1.337,2022-01-20
749,AFG,Afghanistan,7386.0,0.0,18.6,1.337,2022-01-21
750,AFG,Afghanistan,7386.0,0.0,18.6,1.337,2022-01-22
751,AFG,Afghanistan,7390.0,4.0,18.6,1.337,2022-01-23
752,AFG,Afghanistan,7393.0,3.0,18.6,1.337,2022-01-24
753,AFG,Afghanistan,7393.0,0.0,18.6,1.337,2022-01-25
754,AFG,Afghanistan,7397.0,4.0,18.6,1.337,2022-01-26
755,AFG,Afghanistan,7401.0,4.0,18.6,1.337,2022-01-27
756,AFG,Afghanistan,7403.0,2.0,18.6,1.337,2022-01-28
757,AFG,Afghanistan,7403.0,0.0,18.6,1.337,2022-01-29
758,AFG,Afghanistan,7407.0,4.0,18.6,1.337,2022-01-30
759,AFG,Afghanistan,7409.0,2.0,18.6,1.337,2022-01-31
760,AFG,Afghanistan,7414.0,5.0,18.6,1.337,2022-02-01
761,AFG,Afghanistan,7417.0,3.0,18.6,1.337,2022-02-02
762,AFG,Afghanistan,7418.0,1.0,18.6,1.337,2022-02-03
763,AFG,Afghanistan,7420.0,2.0,18.6,1.337,2022-02-04
764,AFG,Afghanistan,7420.0,0.0,18.6,1.337,2022-02-05
765,AFG,Afghanistan,7425.0,5.0,18.6,1.337,2022-02-06
766,AFG,Afghanistan,7432.0,7.0,18.6,1.337,2022-02-07
767,AFG,Afghanistan,7442.0,10.0,18.6,1.337,2022-02-08
768,AFG,Afghanistan,7454.0,12.0,18.6,1.337,2022-02-09
769,AFG,Afghanistan,7465.0,11.0,18.6,1.337,2022-02-10
770,AFG,Afghanistan,7477.0,12.0,18.6,1.337,2022-02-11
771,AFG,Afghanistan,7482.0,5.0,18.6,1.337,2022-02-12
772,AFG,Afghanistan,7488.0,6.0,18.6,1.337,2022-02-13
773,AFG,Afghanistan,7494.0,6.0,18.6,1.337,2022-02-14
774,AFG,Afghanistan,7501.0,7.0,18.6,1.337,2022-02-15
775,AFG,Afghanistan,7504.0,3.0,18.6,1.337,2022-02-16
776,AFG,Afghanistan,7513.0,9.0,18.6,1.337,2022-02-17
777,AFG,Afghanistan,7524.0,11.0,18.6,1.337,2022-02-18
778,AFG,Afghanistan,7529.0,5.0,18.6,1.337,2022-02-19
779,AFG,Afghanistan,7534.0,5.0,18.6,1.337,2022-02-20
780,AFG,Afghanistan,7541.0,7.0,18.6,1.337,2022-02-21
781,AFG,Afghanistan,7549.0,8.0,18.6,1.337,2022-02-22
782,AFG,Afghanistan,7574.0,25.0,18.6,1.337,2022-02-23
783,AFG,Afghanistan,7575.0,1.0,18.6,1.337,2022-02-24
784,AFG,Afghanistan,7578.0,3.0,18.6,1.337,2022-02-25
785,AFG,Afghanistan,7581.0,3.0,18.6,1.337,2022-02-26
786,AFG,Afghanistan,7588.0,7.0,18.6,1.337,2022-02-27
787,AFG,Afghanistan,7593.0,5.0,18.6,1.337,2022-02-28
788,AFG,Afghanistan,7598.0,5.0,18.6,1.337,2022-03-01
789,AFG,Afghanistan,7609.0,11.0,18.6,1.337,2022-03-02
790,AFG,Afghanistan,7617.0,8.0,18.6,1.337,2022-03-03
791,AFG,Afghanistan,7619.0,2.0,18.6,1.337,2022-03-04
792,AFG,Afghanistan,7620.0,1.0,18.6,1.337,2022-03-05
793,AFG,Afghanistan,7622.0,2.0,18.6,1.337,2022-03-06
794,AFG,Afghanistan,7623.0,1.0,18.6,1.337,2022-03-07
795,AFG,Afghanistan,7626.0,3.0,18.6,1.337,2022-03-08
796,AFG,Afghanistan,7630.0,4.0,18.6,1.337,2022-03-09
797,AFG,Afghanistan,7636.0,6.0,18.6,1.337,2022-03-10
798,AFG,Afghanistan,7639.0,3.0,18.6,1.337,2022-03-11
799,AFG,Afghanistan,7640.0,1.0,18.6,1.337,2022-03-12
800,AFG,Afghanistan,7642.0,2.0,18.6,1.337,2022-03-13
801,AFG,Afghanistan,7643.0,1.0,18.6,1.337,2022-03-14
802,AFG,Afghanistan,7645.0,2.0,18.6,1.337,2022-03-15
803,AFG,Afghanistan,7646.0,1.0,18.6,1.337,2022-03-16
804,AFG,Afghanistan,7646.0,0.0,18.6,1.337,2022-03-17
805,AFG,Afghanistan,7651.0,5.0,18.6,1.337,2022-03-18
806,AFG,Afghanistan,7651.0,0.0,18.6,1.337,2022-03-19
807,AFG,Afghanistan,7652.0,1.0,18.6,1.337,2022-03-20
808,AFG,Afghanistan,7654.0,2.0,18.6,1.337,2022-03-21
809,AFG,Afghanistan,7654.0,0.0,18.6,1.337,2022-03-22
810,AFG,Afghanistan,7656.0,2.0,18.6,1.337,2022-03-23
811,AFG,Afghanistan,7657.0,1.0,18.6,1.337,2022-03-24
812,AFG,Afghanistan,7658.0,1.0,18.6,1.337,2022-03-25
813,AFG,Afghanistan,7658.0,0.0,18.6,1.337,2022-03-26
814,AFG,Afghanistan,7660.0,2.0,18.6,1.337,2022-03-27
815,AFG,Afghanistan,7662.0,2.0,18.6,1.337,2022-03-28
816,AFG,Afghanistan,7663.0,1.0,18.6,1.337,2022-03-29
817,AFG,Afghanistan,7665.0,2.0,18.6,1.337,2022-03-30
818,AFG,Afghanistan,7665.0,0.0,18.6,1.337,2022-03-31
819,AFG,Afghanistan,7670.0,5.0,18.6,1.337,2022-04-01
820,AFG,Afghanistan,7671.0,1.0,18.6,1.337,2022-04-02
821,AFG,Afghanistan,7671.0,0.0,18.6,1.337,2022-04-03
822,AFG,Afghanistan,7671.0,0.0,18.6,1.337,2022-04-04
823,AFG,Afghanistan,7671.0,0.0,18.6,1.337,2022-04-05
824,AFG,Afghanistan,7671.0,0.0,18.6,1.337,2022-04-06
825,AFG,Afghanistan,7671.0,0.0,18.6,1.337,2022-04-07
826,AFG,Afghanistan,7673.0,2.0,18.6,1.337,2022-04-08
827,AFG,Afghanistan,7673.0,0.0,18.6,1.337,2022-04-09
828,AFG,Afghanistan,7675.0,2.0,18.6,1.337,2022-04-10
829,AFG,Afghanistan,7675.0,0.0,18.6,1.337,2022-04-11
830,AFG,Afghanistan,7675.0,0.0,18.6,1.337,2022-04-12
831,AFG,Afghanistan,7676.0,1.0,18.6,1.337,2022-04-13
832,AFG,Afghanistan,7676.0,0.0,18.6,1.337,2022-04-14
833,AFG,Afghanistan,7676.0,0.0,18.6,1.337,2022-04-15
834,AFG,Afghanistan,7676.0,0.0,18.6,1.337,2022-04-16
835,AFG,Afghanistan,7676.0,0.0,18.6,1.337,2022-04-17
836,AFG,Afghanistan,7678.0,2.0,18.6,1.337,2022-04-18
837,AFG,Afghanistan,7680.0,2.0,18.6,1.337,2022-04-19
838,AFG,Afghanistan,7680.0,0.0,18.6,1.337,2022-04-20
839,AFG,Afghanistan,7680.0,0.0,18.6,1.337,2022-04-21
840,AFG,Afghanistan,7680.0,0.0,18.6,1.337,2022-04-22
841,AFG,Afghanistan,7680.0,0.0,18.6,1.337,2022-04-23
842,AFG,Afghanistan,7681.0,1.0,18.6,1.337,2022-04-24
843,AFG,Afghanistan,7682.0,1.0,18.6,1.337,2022-04-25
844,AFG,Afghanistan,7683.0,1.0,18.6,1.337,2022-04-26
845,AFG,Afghanistan,7683.0,0.0,18.6,1.337,2022-04-27
846,AFG,Afghanistan,7683.0,0.0,18.6,1.337,2022-04-28
847,AFG,Afghanistan,7683.0,0.0,18.6,1.337,2022-04-29
848,AFG,Afghanistan,7683.0,0.0,18.6,1.337,2022-04-30
849,AFG,Afghanistan,7683.0,0.0,18.6,1.337,2022-05-01
850,AFG,Afghanistan,7683.0,0.0,18.6,1.337,2022-05-02
